id;icd_category_id;icd_code;icd_description;record_status
fde6ca4f-6baa-2376-4690-57a8a30839e8;e0332da0-48fa-7088-7ad8-0104565e4615;C03;Malignant neoplasm of gum;A
ea28a658-7de0-a4a6-57b7-df82d9333a73;e0332da0-48fa-7088-7ad8-0104565e4615;C03.0;Malignant neoplasm, upper gum;A
518a93a1-8ba9-539c-18e1-5a4c781e9111;e0332da0-48fa-7088-7ad8-0104565e4615;C03.1;Malignant neoplasm, lower gum;A
52b62a8f-6bd5-5a13-713e-f99ef8a19bf;e0332da0-48fa-7088-7ad8-0104565e4615;C03.9;Malignant neoplasm, gum, unspecified;A
c4160984-4ce0-68e4-16a4-208a022e32ad;e0332da0-48fa-7088-7ad8-0104565e4615;C04;Malignant neoplasm of floor of mouth;A
292df753-8a9e-27a1-8e07-1d40eb5a2624;e0332da0-48fa-7088-7ad8-0104565e4615;C04.0;Malignant neoplasm, anterior floor of mouth;A
d65c1d62-9af5-6645-6e16-a9ca527e6f50;e0332da0-48fa-7088-7ad8-0104565e4615;C04.1;Malignant neoplasm, lateral floor of mouth;A
fccc240d-0a55-4c90-1ee1-7159e6998712;e0332da0-48fa-7088-7ad8-0104565e4615;C04.8;Malignant neoplasm, overlapping lesion of floor of mouth;A
3de5e717-2c67-38cd-08d6-d8c81ca34ea0;e0332da0-48fa-7088-7ad8-0104565e4615;C04.9;Malignant neoplasm, floor of mouth, unspecified;A
d6b0f0c0-4d7f-5e2b-1824-d8e9143a5fa2;e0332da0-48fa-7088-7ad8-0104565e4615;C05;Malignant neoplasm of palate;A
4c22dee3-736a-764e-02ee-9edffbf74c7d;e0332da0-48fa-7088-7ad8-0104565e4615;C05.0;Malignant neoplasm, hard palate;A
6b33df11-801d-7ad1-7a14-96b72c2d4101;e0332da0-48fa-7088-7ad8-0104565e4615;C05.1;Malignant neoplasm, soft palate;A
7f747bb5-834b-74f0-6e61-111af2307f46;e0332da0-48fa-7088-7ad8-0104565e4615;C05.2;Malignant neoplasm, uvula;A
d2ae1575-0171-81ca-07e9-5d0914ae166c;e0332da0-48fa-7088-7ad8-0104565e4615;C05.8;Malignant neoplasm, overlapping lesion of palate;A
682db8a5-8660-1a23-5294-89b5c5ca2969;e0332da0-48fa-7088-7ad8-0104565e4615;C05.9;Malignant neoplasm, palate, unspecified;A
ba826997-58b4-517e-41e1-31a207108607;e0332da0-48fa-7088-7ad8-0104565e4615;C06;Malignant neoplasm of other and unspecified parts of mouth;A
4a34a9bd-6edb-10c1-58c9-c7ff9cf914c0;e0332da0-48fa-7088-7ad8-0104565e4615;C06.0;Malignant neoplasm, cheek mucosa;A
33c8a98f-0197-0e2b-67b0-5dfe731e9aa5;e0332da0-48fa-7088-7ad8-0104565e4615;C06.1;Malignant neoplasm, vestibule of mouth;A
23a640d4-29c7-83df-6bd8-3b969c8a4658;e0332da0-48fa-7088-7ad8-0104565e4615;C06.2;Malignant neoplasm, retromolar area;A
c8d18e68-247d-3b85-7de4-acecc2ce1758;e0332da0-48fa-7088-7ad8-0104565e4615;C06.8;Malignant neoplasm, overlapping lesion of other and unspecified parts of mouth;A
f64b70ae-4748-2601-5546-9ef912b24289;e0332da0-48fa-7088-7ad8-0104565e4615;C06.9;Malignant neoplasm, mouth, unspecified;A
ad9520a7-5ab5-63f1-2ede-166620f7826a;e0332da0-48fa-7088-7ad8-0104565e4615;C07;Malignant neoplasm of parotid gland;A
10526de6-5545-3000-98a5-fe154148a5e9;e0332da0-48fa-7088-7ad8-0104565e4615;C08;Malignant neoplasm of other and unspecified major salivary glands;A
902eb2e7-520b-a1af-3074-511e9aa19474;e0332da0-48fa-7088-7ad8-0104565e4615;C08.0;Malignant neoplasm, submandibular gland;A
eadcad60-282e-7178-9f42-4dc672e99e11;e0332da0-48fa-7088-7ad8-0104565e4615;C08.1;Malignant neoplasm, sublingual gland;A
cc704617-71cc-24c9-6377-0adf3e8b25cc;e0332da0-48fa-7088-7ad8-0104565e4615;C08.8;Malignant neoplasm, overlapping lesion of major salivary glands;A
f642451e-5dce-6acb-90dc-2d1b6dd2d4;e0332da0-48fa-7088-7ad8-0104565e4615;C08.9;Malignant neoplasm, major salivary gland, unspecified;A
170e3e79-5081-4faa-1724-e4d2ec949e4a;e0332da0-48fa-7088-7ad8-0104565e4615;C09;Malignant neoplasm of tonsil;A
f4d22a5e-764f-842a-90c4-14736e1b6885;e0332da0-48fa-7088-7ad8-0104565e4615;C09.0;Malignant neoplasm, tonsillar fossa;A
a54784ab-621f-0b32-4373-391328b8ef1;e0332da0-48fa-7088-7ad8-0104565e4615;C09.1;Malignant neoplasm, tonsillar pillar (anterior)(posterior);A
184dd4e6-9262-8b16-2dca-46f2f6442e3c;e0332da0-48fa-7088-7ad8-0104565e4615;C09.8;Malignant neoplasm, overlapping lesion of tonsil;A
96e9191c-4ec6-5efe-1971-ed7414f5a048;e0332da0-48fa-7088-7ad8-0104565e4615;C09.9;Malignant neoplasm, tonsil, unspecified;A
5aab77e7-094d-5102-841d-05a60a9d5998;e0332da0-48fa-7088-7ad8-0104565e4615;C10;Malignant neoplasm of oropharynx;A
f31bf2a3-4819-85e9-994a-450123a79ea0;e0332da0-48fa-7088-7ad8-0104565e4615;C10.0;Malignant neoplasm, vallecula;A
88abd212-a7b8-42c9-2e74-cdcee431430d;e0332da0-48fa-7088-7ad8-0104565e4615;C10.1;Malignant neoplasm, anterior surface of epiglottis;A
ee82c177-4682-6886-54cb-759b1a823fd5;e0332da0-48fa-7088-7ad8-0104565e4615;C10.2;Malignant neoplasm, lateral wall of oropharynx;A
d652c394-18f7-3beb-590f-2a0933c624ae;e0332da0-48fa-7088-7ad8-0104565e4615;C10.3;Malignant neoplasm, posterior wall of oropharynx;A
aac84c7e-07d7-a2b0-a376-0d7297967e1e;e0332da0-48fa-7088-7ad8-0104565e4615;C10.4;Malignant neoplasm, branchial cleft;A
8708d3b5-0651-4c14-71ff-63cd9fa63992;e0332da0-48fa-7088-7ad8-0104565e4615;C10.8;Malignant neoplasm, overlapping lesion of oropharynx;A
9501dfd1-10c8-3978-5864-674f63ac267;e0332da0-48fa-7088-7ad8-0104565e4615;C10.9;Malignant neoplasm, oropharynx, unspecified;A
0b466c15-0696-60a1-0a19-0ea03ced9684;e0332da0-48fa-7088-7ad8-0104565e4615;C11;Malignant neoplasm of nasopharynx;A
41ec00c7-3f3e-482d-0f88-6f61699d3e7;e0332da0-48fa-7088-7ad8-0104565e4615;C11.0;Malignant neoplasm, superior wall of nasopharynx;A
849e4cc3-0f19-9c4e-8acb-6f8198c9150f;e0332da0-48fa-7088-7ad8-0104565e4615;C11.1;Malignant neoplasm, posterior wall of nasopharynx;A
fa6b2a57-8c5b-8b24-54c2-53cec41e7657;e0332da0-48fa-7088-7ad8-0104565e4615;C11.2;Malignant neoplasm, lateral wall of nasopharynx;A
4c633895-3668-35ed-5eb3-702558271114;e0332da0-48fa-7088-7ad8-0104565e4615;C11.3;Malignant neoplasm, anterior wall of nasopharynx;A
2cdd7d2e-7a2a-1494-3541-e91cb9f59c57;e0332da0-48fa-7088-7ad8-0104565e4615;C11.8;Malignant neoplasm, overlapping lesion of nasopharynx;A
5914e749-0b5b-72ae-a692-2c3fa1d21f29;e0332da0-48fa-7088-7ad8-0104565e4615;C11.9;Malignant neoplasm, nasopharynx, unspecified;A
8bf552b9-a02a-6795-4530-b170159885d9;e0332da0-48fa-7088-7ad8-0104565e4615;C12;Malignant neoplasm of piriform sinus;A
f260113b-a4e5-3576-6b2f-d895b2d9412c;e0332da0-48fa-7088-7ad8-0104565e4615;C13;Malignant neoplasm of hypopharynx;A
0ea30528-8ef6-034f-5b93-349b7e524ee6;e0332da0-48fa-7088-7ad8-0104565e4615;C13.0;Malignant neoplasm, postcricoid region;A
886bc9a0-8a42-37b7-516e-f5561aa97133;e0332da0-48fa-7088-7ad8-0104565e4615;C13.1;Malignant neoplasm, aryepiglottic fold, hypopharyngeal aspect;A
2440ba64-7c27-9f99-245c-ccc3fcac9378;e0332da0-48fa-7088-7ad8-0104565e4615;C13.2;Malignant neoplasm, posterior wall of hypopharynx;A
74c6beab-9e5c-66f6-2a70-f9ab778d44d3;e0332da0-48fa-7088-7ad8-0104565e4615;C13.8;Malignant neoplasm, overlapping lesion of hypopharynx;A
a80b0ec2-7d79-3d9c-7a3a-e6df3f8986a7;e0332da0-48fa-7088-7ad8-0104565e4615;C13.9;Malignant neoplasm, hypopharynx, unspecified;A
8474ad0e-04c8-55fd-9cae-30fa00b8a3d9;e0332da0-48fa-7088-7ad8-0104565e4615;C14;Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx;A
42829823-450e-a0d0-1cb4-b1b4eae77839;e0332da0-48fa-7088-7ad8-0104565e4615;C14.0;Malignant neoplasm, pharynx, unspecified;A
231df212-5a92-169e-13f9-c030bcc01309;e0332da0-48fa-7088-7ad8-0104565e4615;C14.1;Malignant neoplasm, laryngopharynx;A
84972114-9ede-1fba-87c4-be66f0255f42;e0332da0-48fa-7088-7ad8-0104565e4615;C14.2;Malignant neoplasm, Waldeyer's ring;A
230bb9ce-66da-864e-52c5-da7ed79d962b;e0332da0-48fa-7088-7ad8-0104565e4615;C14.8;Malignant neoplasm, overlapping lesion of lip, oral cavity and pharynx;A
938370e6-4447-2b27-2ded-e0f3289b35f2;c767ad79-a746-6cc8-8729-56d2a3c14d36;C15;Malignant neoplasm of oesophagus;A
f5d5124a-3f52-7a69-2112-b7ee6362741b;c767ad79-a746-6cc8-8729-56d2a3c14d36;C15.0;Malignant neoplasm, cervical part of oesophagus;A
3593d592-4798-a5bd-01be-ed62ba589fda;c767ad79-a746-6cc8-8729-56d2a3c14d36;C15.1;Malignant neoplasm, thoracic part of oesophagus;A
1fa52055-0586-9ee7-35af-3f2648c29155;c767ad79-a746-6cc8-8729-56d2a3c14d36;C15.2;Malignant neoplasm, abdominal part of oesophagus;A
48250cdd-020e-0596-38d3-34ad31701721;c767ad79-a746-6cc8-8729-56d2a3c14d36;C15.3;Malignant neoplasm, upper third of oesophagus;A
87458524-5fb5-a268-4615-eb0454c116b9;c767ad79-a746-6cc8-8729-56d2a3c14d36;C15.4;Malignant neoplasm, middle third of oesophagus;A
